2.801802570502321399e-01
2.803859144661888791e-01
2.805911313826433551e-01
2.806734920073853390e-01
2.808514378333216155e-01
2.809832088020390306e-01
2.810733880708933818e-01
2.812337854357860323e-01
2.813944730335975475e-01
2.815537111429616823e-01
2.817126277851080274e-01
2.818712268415741740e-01
2.820295097314364785e-01
2.824483855119127029e-01
2.826241641201996391e-01
2.827996058762318188e-01
2.829747118146939133e-01
2.830702576146230665e-01
2.832271967808194235e-01
2.834057752459906987e-01
2.836075146797448765e-01
2.838088395230205507e-01
2.839235083571863827e-01
2.840679428629342973e-01
2.841791811642348509e-01
2.843349519151937010e-01
2.844904227090771509e-01
2.846455950054870843e-01
2.848015234060399803e-01
2.849672621713597032e-01
2.851429418219390000e-01
2.853168274465522347e-01
2.857368536750407029e-01
2.859313074701073099e-01
2.861253788255623265e-01
2.862458857845829319e-01
2.864137202477246014e-01
2.865674951485025490e-01
2.867520438381748749e-01
2.869961376196741853e-01
2.871723570957904759e-01
2.873264453409582475e-01
2.874988238708860444e-01
2.876708605390767004e-01
2.438898792336631205e-01
2.440372686974801308e-01
2.441843783358492448e-01
2.443320210693990524e-01
2.444790024489537916e-01
2.447880397729856605e-01
2.449500686542355199e-01
2.451144340285909551e-01
2.452257567431806728e-01
2.453692672917999196e-01
2.455026511032174230e-01
2.456575016946496159e-01
2.456471551984856505e-01
2.457920734115877359e-01
2.462463878430311282e-01
2.463291686175927697e-01
2.465031773096676149e-01
2.466775971300408099e-01
2.468508106315670525e-01
2.470237098704132217e-01
2.472002799709277776e-01
2.473734463308147613e-01
2.475463019508364060e-01
2.477188487139245776e-01
2.476699012061690797e-01
2.478197103559888204e-01
2.479692787142759591e-01
2.480654449649257465e-01
2.481854497146124827e-01
2.483323810095644790e-01
2.483298790074606466e-01
2.484634670510557919e-01
2.485999396821314267e-01
2.489456675322881118e-01
2.491176780792311585e-01
2.492893958790427245e-01
2.494608223630554178e-01
2.496322001834221094e-01
2.496847196245873812e-01
2.498106383240949746e-01
2.499386335723928487e-01
2.500066603128578424e-01
2.501400306666887730e-01
2.502728356627941242e-01
2.504054348328149660e-01
2.284537470974984108e-01
2.284629229799536032e-01
2.284720950730149414e-01
2.284812634435305079e-01
2.284904281579532848e-01
2.284995892832733799e-01
2.285087468866421334e-01
